DateTime,User,Tweet
2018-07-05 05:20:55+00:00,bsindia,"41st Reliance AGM starts at 11 am. Catch all the market updates in our live blog

https://t.co/ld6DdSsk64
#RILAGM https://t.co/3OezGgVI7k"
2018-07-05 05:19:09+00:00,CNNnews18,Reliance Industries Ltd (RIL) will hold its 41st annual general meeting (AGM) at 11 AM today. https://t.co/bRft3kZzSk
2018-07-05 04:50:00+00:00,bqprime,"All eyes on Reliance Industries' 41st Annual General Meeting. Here's what to expect.
https://t.co/DZW8q9diWn https://t.co/BAjvgt1e2A"
2018-07-05 04:47:43+00:00,CNNnews18,Mukesh Ambani-owned oil-to-retail-to-telecom conglomerate Reliance Industries Ltd (RIL) will hold its 41st annual general meeting (AGM) at 11am today. https://t.co/EbGyTblz0t
2018-07-05 04:34:00+00:00,bsindia,"RIL 41st Annual General Meeting today: Here are the key announcements of last 3 editions

@reliancejio #RILAGM

https://t.co/cfSOjI0mVR https://t.co/O782MTFgxp"
2018-07-05 04:27:31+00:00,indiatvnews,"Reliance Industries AGM today: Mukesh Ambani to make major announcements on Jio Fiber, other key strategies #Reliance #Jio 
https://t.co/lRrfebqcAR"
2018-07-05 04:03:26+00:00,indiatvnews,"Reliance Industries AGM today: #MukeshAmbani to make major announcements on Jio Fiber, other key strategies  #Reliance #Jio 
https://t.co/lRrfebqcAR"
2018-07-05 03:56:25+00:00,bqprime,"#BQMarketsNow | Sensex, Nifty open little changed; Reliance rises ahead of AGM.

Catch all the market updates in our Live Blog:https://t.co/RNm0fjDiBM https://t.co/NrI3DLAxAw"
2018-07-05 03:40:00+00:00,bsindia,"MARKETS LIVE: Govt's farm push, global cues to steer indices; RIL in focus today

https://t.co/ld6DdSaJew https://t.co/LDZ1AYRGx7"
2018-07-05 03:20:00+00:00,bqprime,"Reliance Industries’ stock has fallen 9 times in the past 13 AGMs.
https://t.co/mpYitbfNU1 https://t.co/Jnh7dwyLTd"
2018-07-05 03:05:00+00:00,bsindia,"@reliancejio may take centre stage again at 41st RIL AGM, reports @mephistophilian , @AmrithaPillay

#Jio #RILAGM
https://t.co/4QUPozmzUJ https://t.co/NVYuDl9sLQ"
2018-07-05 03:00:32+00:00,bqprime,"IndianOpen #BQLive
- What to expect from Reliance Industries' 41st AGM
- Stocks to watch out for
- Trading strategies https://t.co/S3roNvduqP"
2018-07-05 02:41:37+00:00,livemint,Key elements from RIL annual report 2017-18 https://t.co/OadRnbPcLU
2018-07-04 16:08:00+00:00,bqprime,"Reliance Industries, India’s second-largest company by market value, goes on a shopping spree. 🛒
https://t.co/4KLKx8FJ7c https://t.co/kXNbkDLG6S"
2018-07-04 14:24:38+00:00,EconomicTimes,"Watch: What to expect from RIL's AGM tomorrow?
Download the ET App here: https://t.co/uh8yOEcFSX https://t.co/FEPveR4v6q"
2018-07-04 12:46:00+00:00,business,"Reliance Industries, India’s second-largest company by market value, goes on a shopping spree https://t.co/Ut3UpXe7Px https://t.co/GJDNtdyKd0"
2018-07-04 10:11:55+00:00,bqprime,"#BQMarketWrap | Sensex, Nifty gain for second day led by HDFC twins, Reliance.
https://t.co/wJANZtGacO https://t.co/PMfUyaYFMa"
2018-07-04 10:11:21+00:00,bqprime,"#BQMarketWrap | Sensex, Nifty gain for second day led by HDFC twins, Reliance. #BQLive https://t.co/HK8kqXQBoi"
2018-07-04 10:00:00+00:00,bqprime,"Airtel and Jio's music app partner Saavn are among companies that could have had access to Facebook user data.
https://t.co/c5WiCzqTCo https://t.co/TZ7SdMVMAG"
2018-07-04 03:07:27+00:00,livemint,"Post Reliance Jio, India’s mobile industry officially shrinks by a third https://t.co/Uj57IbtlXU"
2018-07-04 02:35:00+00:00,bsindia,".@airtelindia planning to go big on content; may float a separate firm to drive data
https://t.co/41J9mjIDM0

#Airtel #Jio #AirtelvsJio #5G https://t.co/nC8UIcsQf8"
2018-07-02 08:40:34+00:00,IndianExpress,"Jio said that mandatory 2G rollout is discriminatory in nature and is bound to prohibit the participation of 4G operators in the bid.

https://t.co/WalyrLu34O"
2018-07-02 03:00:00+00:00,bqprime,"Jio, Airtel, Idea, Vodafone fined for not meeting service quality norms.
https://t.co/GncEjkTVoG https://t.co/mtI7XckcZJ"
2018-07-01 20:00:00+00:00,EconomicTimes,"Around Rs 31 lakh fine has been imposed on Reliance Jio, whose aggressive offerings have led to a bruising tariff war in the market 
https://t.co/mgczyPSPvH"
2018-07-01 19:30:00+00:00,bqprime,"TRAI fines Jio, Airtel, Idea, Vodafone for not meeting service quality norms.
https://t.co/S0lySSOdEJ https://t.co/GrlEnDCLr4"
2018-07-01 17:30:00+00:00,bqprime,"Reliance Retail has been widening its lead over Kishore Biyani’s Future Group.
https://t.co/Mu1OROrmVv"
2018-07-01 09:30:00+00:00,bqprime,"TRAI fines Jio, Airtel, Idea, Vodafone for not meeting service quality norms in December quarter.
https://t.co/hFJgVw8aTt https://t.co/N49yLlVDmZ"
2018-07-01 08:57:00+00:00,bsindia,"@TRAI penalises #Jio, @airtelindia, Idea, @VodafoneIN for not meeting 'Quality of Service' norms

https://t.co/PbMGYVgSpv https://t.co/jJ9k89xDbA"
2018-07-01 03:17:00+00:00,bsindia,"RIL to acquire Radisys for $74 million to accelerate #Jio's 5G, IoT push @reliancegroup 

https://t.co/76E3Q7IK87 https://t.co/eQmBzypLCL"
2018-06-30 14:45:00+00:00,EconomicTimes,"#RIL will acquire #Nasdaq-listed telecom solutions provider Radisys Corp. for about $75 million in cash, for a further push into #IoT and #5G through @reliancejio https://t.co/9OcVFTu6vZ"
2018-06-30 14:15:00+00:00,bqprime,"Reliance to acquire U.S.-based open telecom solutions provider Radisys.
https://t.co/nksppKampj https://t.co/NkglR0hQkJ"
2018-06-30 08:15:00+00:00,EconomicTimes,Mukesh Ambani's Reliance Jio gears up for the next disruption  https://t.co/SrY1LQGYrU https://t.co/RdxswmWq80
2018-06-30 07:03:00+00:00,bqprime,"Reliance to acquire Radisys to accelerate 5G, IoT push.
https://t.co/0a7SqI8TYz https://t.co/B1ZVbIZjDe"
2018-06-30 05:26:14+00:00,bqprime,Reliance Industries acquires NASDAQ listed Radisys Corporation for $75 million. https://t.co/4InPmAFECS
2018-06-29 08:20:00+00:00,bsindia,"Reliance Infratel, HSBC Daisy reach settlement; NCLAT disposes of case

https://t.co/SVLcxFs8ph https://t.co/TRimAsb5ED"
2018-06-29 07:09:04+00:00,bqprime,"#BQStocks | Reliance Industries rose as much as 3.2%, the most in over two months.

Catch all the market updates in our Live Blog: https://t.co/E39BSfIVo5 https://t.co/HYIZURDcs9"
2018-06-28 23:18:07+00:00,IndianExpress,"Nod for sale of Reliance Infra power business stakes to ATL

https://t.co/fZKwnluOEn"
2018-06-28 17:15:00+00:00,EconomicTimes,"Reliance Naval Engineering urges @nsitharaman to fast-track contracts 
https://t.co/0T16etdIT8"
2018-06-28 09:32:41+00:00,bsindia,"Reliance Naval urges govt to fast-track maritime security contract awards

https://t.co/ibn0xfUY46 https://t.co/bTs7LS8v4O"
2018-06-28 07:40:00+00:00,bsindia,"BP's acquisition of UK's largest #electricvehicle charging firm may deepen ties with RIL 

@mukuljyoti @reliancegroup 

https://t.co/K3neXgjMet https://t.co/Zk9EgO7brE"
2018-06-28 06:45:00+00:00,bqprime,"Reliance Jio makes big inroads in rural India, reports @soumeet_sarkar.
https://t.co/hdHy7UZqL8 https://t.co/RRqC8GmtJZ"
2018-06-28 01:35:00+00:00,bqprime,"Reliance Jio added the highest number of rural users among rivals in April, reports @soumeet_sarkar.
https://t.co/n2AucpRdf1 https://t.co/GHzeRg2INZ"
2018-06-28 00:30:00+00:00,bqprime,"Reliance Jio makes big inroads in rural India. @soumeet_sarkar reports. 
https://t.co/hdHy7UHPTA https://t.co/AHdhAxPIM7"
2018-06-27 20:30:01+00:00,bqprime,"Reliance Jio makes big inroads in rural India. @soumeet_sarkar reports. 
https://t.co/hdHy7UHPTA https://t.co/WswyPzhzix"
2018-06-27 16:30:00+00:00,bqprime,"Reliance Jio added 96 lakh subscribers in April - highest in last 14 months. 
https://t.co/kF50FCE8iT https://t.co/Gk8zc07pbf"
2018-06-27 12:55:26+00:00,bqprime,"Reliance Jio makes big inroads in rural India. @soumeet_sarkar reports. 
https://t.co/hdHy7UZqL8 https://t.co/iVKleRyjKR"
2018-06-27 09:40:00+00:00,bqprime,"Reliance Industries is now nearly twice the size of the comparable business of the Future Group, reports @sharleendsouza.
https://t.co/tBHMfJDFDp https://t.co/5jNr1tTTDP"
2018-06-27 06:38:22+00:00,livemint,Why RIL isn’t talking about a Reliance Retail IPO https://t.co/2Mzc3pwHla
2018-06-25 14:10:00+00:00,bsindia,"Reliance Jio takes $1 bn term loan to pay Korean vendors Samsung, Ace Tech https://t.co/b5QZ3wJM9K

@reliancejio https://t.co/Udjqun60H7"
2018-06-25 02:51:03+00:00,livemint,"RIL may go for Reliance Jio IPO in 3 years after consumer overtakes energy business

https://t.co/aGShUKPKJH"
2018-06-24 21:34:55+00:00,livemint,Reliance may extend ₹ 750 crore loan to Indian Film Combine https://t.co/fTygjCfiAR
2018-06-23 16:00:01+00:00,EconomicTimes,"The week in 10 stocks: RIL, BoM IDBI Bank; highs &amp; lows plus IPOs https://t.co/dXNCqJVHwC"
2018-06-23 07:16:32+00:00,IndiaToday,"According to the telecom regulator Telecom Regulatory Authority of India (TRAI), the average data speeds for Reliance Jio is double that of Airtel.

https://t.co/ov4GlAiKuc"
2018-06-23 03:51:21+00:00,IndiaToday,"The subscriber additions and data speed numbers show that newcomer Reliance Jio is successfully wooing new customers.
https://t.co/UcuOIphQKV"
2018-06-22 17:15:04+00:00,the_hindu,SEBI asked to re-examine the manner in which Reliance Industries Ltd. acquired control of Network 18 @ashishrukhaiyar https://t.co/VKrQLjP9i2
2018-06-22 15:25:00+00:00,bsindia,"SAT directs #SEBI to launch a fresh probe in RIL's Network 18 buy

https://t.co/kP1lakl5KE https://t.co/4AO41xFAN5"
2018-06-22 11:00:00+00:00,EconomicTimes,Revealed: How Mukesh Ambani catches and retains Jio customers https://t.co/3FgGEQWUGI
2018-06-22 09:45:00+00:00,bqprime,"The committee of creditors for Alok Industries has approved a joint resolution plan submitted by RIL and JM Financials.
https://t.co/WzaNOtC8cX https://t.co/IzRNNRBFh9"
2018-06-22 09:15:00+00:00,bqprime,"Two-thirds of the 1,000 Jio users surveyed by BofAML said that they use data to stream videos online. 
https://t.co/lEa5YzN6mM https://t.co/lgeQENi9UE"
2018-06-22 04:50:00+00:00,bqprime,"Reliance Industries is close to joining the $100 billion club, reports @soumeet_sarkar. https://t.co/asNpkRPPL8"
2018-06-22 02:30:13+00:00,bqprime,"First Word #BQLive
- All eyes on the OPEC meet in Vienna today
- Reliance Industries is close to joining the 100 billion dollar club
- Key takeaways from the SEBI board meet https://t.co/lnOdes4PlN"
2018-06-21 07:52:11+00:00,bqprime,"#BQStocks | Reliance Industries rose as much as 1.5% to record high of Rs 1,034.

Follow all the market updates in our Live Blog: https://t.co/x8yQOxp81z https://t.co/qm50DLL2S0"
2018-06-20 10:11:07+00:00,bqprime,"#BQMarketWrap | Indian equity benchmarks snap 2-day losing streak led by Reliance &amp; HDFC twins.
https://t.co/5Qt5lvubMV https://t.co/rwsn2HeJrV"
2018-06-20 10:09:57+00:00,bqprime,"#BQMarketWrap | Sensex, Nifty halt two-day decline led by Reliance. #BQLive https://t.co/nNitPSFMEf"
2018-06-20 07:22:53+00:00,bqprime,"#BQStocks | Reliance Industries rises most in nearly two months to record high.
https://t.co/drgVfxApIP https://t.co/mcrXXdAW87"
2018-06-20 04:02:24+00:00,livemint,Is Reliance Jio really the most profitable telecom firm? https://t.co/iDuAxvvbnq
2018-06-19 06:10:00+00:00,bsindia,"Maharashtra govt's move to ban use of plastic puts RIL in recycle mode, reports @AmrithaPillay
#plasticpollution 
https://t.co/9S5QQRImwk https://t.co/0meCJq5E1w"
2018-06-16 16:25:00+00:00,bsindia,"#Thailand spearheads Southeast Asian fund to reduce reliance on Asian giants

https://t.co/YQXr0Rn6HD https://t.co/ZRENdyWe85"
2018-06-15 09:20:00+00:00,bqprime,"Hot Money | BoB Capital's Amit Shah's advice: Buy RIL on every dip
@darshanvmehta1 
https://t.co/zjoZwbQUTo https://t.co/Fr42TS7qNE"
2018-06-15 04:00:00+00:00,EconomicTimes,"Reliance Naval &amp; Engineering files complaint with @DefenceMinIndia against a senior naval officer, alleging that he has been favouring its competitor, Larsen &amp; Toubro, in a contract because his son is employed there https://t.co/XGiKmCHcw4"
2018-06-15 02:55:00+00:00,bsindia,"Reliance Mutual Fund plans to hit the market with a new fund offering

https://t.co/yvKyQh2JE1

#mutualfunds 
#MarketsNews https://t.co/4KSvQZjWBG"
2018-06-14 21:59:06+00:00,IndianExpress,"Reliance Infra (RInfra) has decided to sell its integrated power operations in Mumbai — generation, transmission and distribution of power in the city and suburbs — to Adani Transmission Limited (ATL).

https://t.co/A4NbfTdYrN"
2018-06-14 14:49:39+00:00,DeccanHerald,The Railway Wheel Factory in #Bengaluru has worked out a sensible rainwater harvesting solution to achieve self-reliance in terms of its water needs. https://t.co/yiuVX9pNT8
2018-06-14 03:23:41+00:00,livemint,"Reliance Jio and Reliance Retail plan to sign on local merchants in an online-to-offline marketplace model pioneered by Jack Ma’s Alibaba

https://t.co/xmXonMtzmJ"
2018-06-14 02:49:26+00:00,bsindia,"Airtel, Jio to battle for supremacy with fibre-to-home broadband services, writes @surajeetatbs
@Airtel_Presence @reliancejio 
#FRONTPAGE 

https://t.co/njeLtOJMP1 https://t.co/1MkUCWfYdn"
2018-06-13 22:00:00+00:00,EconomicTimes,"Reliance Communications remains unaffected by intense competition in telecom sector 
https://t.co/zM1KiinbA5"
2018-06-13 13:30:01+00:00,EconomicTimes,Reliance Jio intensifies data war with 'Double Dhamaka' offer; telecom stocks drop https://t.co/EekkcglHNo https://t.co/P1T23F9g5Z
2018-06-13 08:48:51+00:00,CNNnews18,"Reliance Jio releases new ""Double Dhamaka"" offer giving 1.5 GB of extra data per day on all prepaid recharges. 
https://t.co/puxAW4XtQv"
2018-06-13 08:17:49+00:00,livemint,"Reliance #Jio offers 1.5 GB/day extra data on recharge of Rs 149 to Rs 799

https://t.co/tQpIg5zHGd"
2018-06-13 03:52:20+00:00,livemint,"Is Reliance #Jio already the second largest telecom firm?

https://t.co/WR7B1cbnNs"
2018-06-13 02:15:00+00:00,bqprime,"Tariff war: Jio offers more data to counter Bharti Airtel, @soumeet_sarkar reports.
https://t.co/cIZIXyvldZ https://t.co/AvXxQYJvoe"
2018-06-13 02:05:26+00:00,business,"With a trade war brewing, Canada's oil industry is looking to reduce its reliance on the U.S. https://t.co/u7y81VvNWY https://t.co/MTGY2MfhxB"
2018-06-12 21:58:30+00:00,business,"With a trade war brewing, Canada's oil industry is looking to reduce its reliance on the U.S. https://t.co/UavJn74VPa https://t.co/ZbPPZ2qoWs"
2018-06-12 16:15:00+00:00,bqprime,"Reliance Jio has a new plan to take on Bharti Airtel.  
https://t.co/rU0cuWl0Xw https://t.co/dnqO20tPDr"
2018-06-12 13:36:06+00:00,ndtv,"FIR against Airtel, Reliance Jio for allegedly damaging road in Jammu and Kashmir's Kishtwar https://t.co/ofq5dvhlzW https://t.co/63QtG1xPwG"
2018-06-12 13:12:39+00:00,bqprime,"Tariff war: Jio offers more data to counter Bharti Airtel. @soumeet_sarkar reports.
https://t.co/cIZIXyvldZ https://t.co/ADzUCEl04f"
2018-06-12 11:36:06+00:00,DeccanHerald,An FIR has been registered against major telecom players Bharti #Airtel and Reliance #Jio for reportedly carrying out unauthorised digging and damaging 62 km road in #Kishtwar district of #JammuAndKashmir. https://t.co/T2NFL0rqUX
2018-06-12 11:15:00+00:00,bqprime,"Dish TV isn’t worried about Reliance Jio.
https://t.co/pD0ZxJU6fg https://t.co/JE97afUlrr"
2018-06-12 10:26:37+00:00,livemint,"#ClosingBell: #Sensex closes 209 points higher led by #RIL, #SBI, #Nifty50 ends at 10,842

https://t.co/xOGU6cl7Lz"
2018-06-12 10:07:23+00:00,bqprime,"#BQStocks | Reliance Industries closes at all-time high market cap of Rs 6.33 lakh crore.
https://t.co/HkITunVjWQ https://t.co/9bhKWwNcT7"
2018-06-12 10:00:01+00:00,bsindia,"Reliance #Jio third-largest #Telecom firm, others up revenue share, writes Kiran Rathee

https://t.co/CzVFaDK7uj https://t.co/hldSq1PbEv"
2018-06-11 20:30:00+00:00,bqprime,"Reliance Industries is making room to add as much as $3 billion to borrowings. 
https://t.co/HnjeW9pDKi https://t.co/NABp0ZU4WT"
2018-06-11 16:00:00+00:00,bqprime,"Reliance is making room to add Rs 20,000 crore to its borrowings.
https://t.co/pz2OfOUGK2 https://t.co/TVAvLyVidq"
2018-06-11 11:50:00+00:00,bsindia,"With an eye on $33 bn debt pile, #RIL making room to add $3 bn to borrowings

https://t.co/8nG7l4qNzj

#reliance #MukeshAmbani https://t.co/9tbFtCh5eH"
2018-06-11 11:30:00+00:00,bqprime,"Reliance Industries is making room to add as much as $3 billion to borrowings.
https://t.co/HnjeW982SK https://t.co/ARcG07Dp3W"
2018-06-11 09:35:20+00:00,livemint,Cash buffer gives Reliance Industries room to borrow as $13 billion matures https://t.co/DOzyEIP5LW
2018-06-11 09:02:50+00:00,bqprime,"A cash buffer is giving Reliance room to borrow as its $13 billion debt matures.
https://t.co/HnjeW9pDKi https://t.co/SVGVv0LZIk"
2018-06-11 09:00:58+00:00,business,A cash buffer is giving Reliance room to borrow as its $13 billion debt matures https://t.co/KXegzmptlV https://t.co/eVEAJG5aqk
2018-06-11 06:30:00+00:00,EconomicTimes,"This is the latest in a series of fights over advertisements between #Jio and #Airtel. 
A report by @gulveenaulakhET
https://t.co/WnVoP5PfX1"
2018-06-10 23:30:00+00:00,EconomicTimes,"Arbitration award in Reliance-ONGC gas row next month 
https://t.co/wjrmbPRG25"
2018-06-10 22:24:12+00:00,livemint,"Airtel accuses Reliance Jio of making false claims in ad, moves ASCI https://t.co/6QXVdgbO7A"
2018-06-09 11:55:00+00:00,bsindia,Reliance Naval's financial woes dent export revenue of Bharat Electronics https://t.co/n8hyepRQHm https://t.co/HsqrqCu1yQ
2018-06-09 10:55:00+00:00,bsindia,Reliance Industries seeks extension of #MukeshAmbani's term by 5 years https://t.co/3G9GB4VaQ9 https://t.co/MsfLcT0ABN
2018-06-09 07:00:00+00:00,bqprime,"Mukesh Ambani has not taken a salary hike in 10 years. But his income from RIL has almost doubled in that period.
@sajeetkm 
https://t.co/z6jGtJQYVw https://t.co/mAEo9lp8bX"
2018-06-08 22:30:00+00:00,EconomicTimes,"RIL seeks extending Mukesh Ambani's term by 5 years 
https://t.co/ydTefcPMEO"
2018-06-08 21:30:00+00:00,bqprime,"India’s richest man hasn’t taken a salary hike in a decade, but his income from Reliance Industries has almost doubled in the same period.
https://t.co/uase88e9nQ https://t.co/xuCSpPAaQl"
2018-06-08 18:00:01+00:00,EconomicTimes,"Reliance Retail to 'leverage' Jio's strength to consolidate position 
https://t.co/7WdGm77j3L"
2018-06-08 14:45:00+00:00,EconomicTimes,"#RelianceRetail plans to continue its ""aggressive expansion plans"" in the organised #retail segment and consolidate its position to keep up with evolving #consumershopping habits, said #RIL in its latest annual report https://t.co/7WdGm7oUsl"
2018-06-08 13:30:00+00:00,bqprime,"India’s richest man hasn’t taken a salary hike in a decade, but his income from Reliance Industries has almost doubled in the same period.
https://t.co/uase88e9nQ https://t.co/VsSFCeCC4W"
2018-06-08 12:10:00+00:00,bsindia,"#Reliance sees consumer business powering profits over next decade
https://t.co/0mWLbb8Dhx https://t.co/Lsqz15N3yS"
2018-06-08 11:20:00+00:00,bsindia,"#Reliance Industries rises for the eighth straight trading day 
https://t.co/qXUlfhSEr6 #trading https://t.co/rYgiToCXLN"
2018-06-08 07:31:33+00:00,bqprime,"Power Lunch #BQLive
- Equity mutual funds may have bucked the trend in May
- Reliance Industries may be looking at listing its consumer business
- President Trump to play peacemaker https://t.co/M3EGFgLY4X"
2018-06-08 07:12:48+00:00,CNNnews18,"The company has partnered with Reliance Jio to offer an instant cashback of Rs 2,200 on the V5, bringing down its effective price to Rs 1299.
https://t.co/kCf3S7y8fZ"
2018-06-08 06:15:07+00:00,the_hindu,Reliance Industries Ltd. aims to make its consumer businesses as big as its core energy operations: Mukesh Ambani  https://t.co/DaxLSa9jL7
2018-06-08 05:00:00+00:00,EconomicTimes,"Since @relaincejio’s launch in #September2016, subscribers have steadily moved from existing smaller telcos including #RCom, #TataTeleservices, #TelenorIndia and #Aircel to the 4 larger players, mainly to #Jio https://t.co/o08DQ29vi3 https://t.co/w6Wl7N3DvN"
2018-06-08 02:30:00+00:00,bqprime,"First Word #BQLive
- Is Reliance Industries looking to list Reliance Jio &amp; Reliance Retail?
- Tata Motors may be turning the corner
- Shrimp exporters are losing their flavour
- Luggage makers are packing in gains https://t.co/CRpjIDbag0"
2018-06-07 20:00:00+00:00,EconomicTimes,"Reliance Industries aims to raise consumer businesses' profits 
https://t.co/35nzURPd9N"
2018-06-07 17:57:33+00:00,livemint,"Telecom: With incumbents holding their own, Reliance Jio stays in disruption mode https://t.co/LjyJNnfigO"
2018-06-07 10:27:24+00:00,livemint,"#ClosingBell: #Sensex jumps 284 points led by Reliance, ICICI Bank, #Nifty50 settles at 10,768

https://t.co/gJnas5iw8g"
2018-06-07 10:06:50+00:00,bqprime,"#BQMarketWrap | Indian equity benchmarks extended gains for the second day in a row, led by RIL and ICICI Bank.
https://t.co/lGuZP9S1i4 https://t.co/2y2kQLsyHY"
2018-06-06 13:49:35+00:00,LiveLawIndia,Delhi High Court rejects plea by Reliance Power seeking an increase in coal production limit. The Reliance Power contended that the plant faced shutdown due to shortage of coal-ANI
2018-06-06 13:41:01+00:00,indiatvnews,"LIVE #BreakingNews June 6 | Delhi High Court rejects plea by Reliance Power seeking an increase in coal production limit
https://t.co/Mj6wYAbvsI"
2018-06-03 12:08:21+00:00,EconomicTimes,"Jio had alleged that COAI’s previous statements had reflected its biases against the telco. 
https://t.co/kHooE96IJq"
2018-06-01 18:34:26+00:00,bsindia,Anil Ambani's Reliance Group raises Rs 14 bn by listing Codemasters on AIM https://t.co/3397izDAYl https://t.co/xfmrQdrFWs
2018-06-01 08:40:40+00:00,qz,"After telecom firms, Reliance Jio is going after India’s music-streaming industry https://t.co/d4pgnDnsB0"
2018-05-31 17:00:03+00:00,EconomicTimes,"In Asia Pacific, interestingly, we think the reliance on external financing is less. In case of India, it is not an economy that relies on external financing 
https://t.co/uSJBMjpNkq"
2018-05-31 16:15:00+00:00,EconomicTimes,"For users subscribed to Jio prepaid plans of Rs 198 and above, the offers on both the devices will be valid till September 30. 
https://t.co/fQ6mBOikBn"
2018-05-31 08:31:37+00:00,bqprime,"Countdown #BQLive
- Market outlook with Ambit Asset Management.
- Two multiplex stocks on which IDBI Capital is bullish.
- Mcleod Russel's prospects for FY19.
- Balaji Telefilms on competition, RIL partnership along with top trading ideas. https://t.co/UUrOoioepr"
2018-05-31 07:58:42+00:00,bsindia,"Here is why @POTUS is the reason of why Reliance Industries is planning to halt #Oil imports from #Iran 
https://t.co/jmOKzLxY8H https://t.co/B4BuSAVdwO"
2018-05-31 07:17:53+00:00,bqprime,"Reliance Communications shares jump as Ericsson settlement clears way to asset sale.
https://t.co/XJE1K0xKxy https://t.co/MZu0tU0i05"
2018-05-31 05:21:47+00:00,bqprime,"#BQStocks | Reliance Group shares advance after Reliance Communications settles payment dispute with Ericsson.
https://t.co/XBWHdlz6qN https://t.co/QbI9l5FdTv"
2018-05-31 04:45:00+00:00,bqprime,"Reliance Communications settles Ericsson row prompting a halt on insolvency process.
https://t.co/U7GQQHKQzR https://t.co/W0E53JqhRo"
2018-05-30 22:06:47+00:00,bsindia,Reliance to halt oil imports from Iran https://t.co/jmOKzLxY8H https://t.co/DYd98HAi7p
2018-05-30 16:50:00+00:00,bsindia,"#Ramdev's #Patanjali takes on #WhatsApp with 'Swadeshi Messaging app #Kimbho'; set to give Jio, Airtel stiff competition with #SwadeshiSamriddhi SIM cards 
 https://t.co/IzzGiIG0LP https://t.co/cWbqV5PUtb"
2018-05-30 13:42:21+00:00,bsindia,"RCom, Ericsson agree on settlement, green signal for Jio deal https://t.co/TciqpIxHlS https://t.co/Z9YdhgLN6A"
2018-05-30 12:15:30+00:00,livemint,"RCom settles Ericsson dues, asset sales to Reliance Jio gets NCLAT nod https://t.co/1Wk76Cnkwu"
2018-05-30 11:58:25+00:00,bqprime,"Reliance Communications settles Ericsson row prompting a halt on insolvency process.
https://t.co/AEkxk6tAcg https://t.co/1x1mRbbUkr"
2018-05-30 11:36:51+00:00,EconomicTimes,"Truce with Ericsson will help Rcom exit the insolvency proceedings and sell most of its wireless assets to Jio and repay its lenders. 
https://t.co/RPfLkmWNie"
2018-05-30 10:52:24+00:00,bqprime,NCLAT puts Reliance Communications' insolvency proceedings on hold. https://t.co/RNvjYFJdcm
2018-05-30 02:45:34+00:00,livemint,"Reliance Jio new plan: 100 mbps broadband, calls, videos at under Rs1,000/month https://t.co/DMlq4dvdVl"
2018-05-29 12:30:00+00:00,EconomicTimes,"Two years after it launched an economic reform programme to cut reliance on oil exports, Saudi Arabia has little to show for it. 
https://t.co/ihlLhTzeAB"
2018-05-29 08:39:16+00:00,bqprime,"Reliance Communications says it has settled dispute with tower unit minority shareholders.
 https://t.co/0T1zdkIimC https://t.co/T0GqtTjLv3"
2018-05-29 07:05:00+00:00,bsindia,"Reliance Infratel and minority investors reach amicable settlement, paving way for the deal between @reliancejio and @RelianceMobile 

https://t.co/WMtmPwZ3tH https://t.co/TPGvnfyCDw"
2018-05-29 06:38:45+00:00,bqprime,NCLAT will give its order on Reliance Communications' plea against insolvency on May 30. https://t.co/F2K0Q8Swn8
2018-05-29 06:16:33+00:00,bqprime,"#BQStocks | Reliance Communications surges on settlement with minority investors.
https://t.co/vAkrjvVFMt https://t.co/wDS45Av0HO"
2018-05-29 06:08:18+00:00,bqprime,"Reliance Communications informs NCLAT on settlement with minority investors; will file consent terms of settlement shortly.
https://t.co/qsaBIAi2fF https://t.co/lZDpdKUlOp"
2018-05-28 14:10:00+00:00,the_hindu,"Window Seat Films, LLP, is Reliance Entertainment’s fifth creative partnership with leading Indian filmmakers to form a production company
https://t.co/cc8HmYrOIt"
2018-05-28 09:47:10+00:00,the_hindu,"Billionaire Anil Ambani-led Reliance Entertainment on Monday said it has formed a 50:50 joint venture with Imtiaz Ali, for production of movies. 
https://t.co/77WuaJsOrq"
2018-05-28 09:23:05+00:00,EconomicTimes,Jio about to have the rival it would've liked to avoid at all costs https://t.co/iDepaJwupE
2018-05-25 07:42:30+00:00,qz,"In just 10 months, Reliance Jio’s become the world leader in feature phones https://t.co/PUHbnPWqSz"
2018-05-25 07:15:00+00:00,bqprime,"Government seeks $3.8 billion from Reliance, ONGC and Shell.
https://t.co/IyUuZyWAZT https://t.co/hN2nwEDzVj"
2018-05-24 08:22:25+00:00,business,Britain is being urged to cut its reliance on European electricity cables to ensure that the lights stay on https://t.co/tlkDc9EAyM https://t.co/ZobGfmrsJ5
2018-05-24 03:45:00+00:00,EconomicTimes,"Govt's #gas gives #Reliance, #Shell and #ONGC a $3.8 billion heartburn https://t.co/ycsNUAS8gO https://t.co/tNgoQ0fUI1"
2018-05-24 03:30:00+00:00,bqprime,"Reliance Jio adds most subscribers in March even as rivals close in.
https://t.co/HCxoi6Ee5x https://t.co/eBOLpFTNkS"
2018-05-23 17:30:01+00:00,bqprime,"Reliance Jio continues to add subscribers amid an intensifying tariff war.
https://t.co/kL3Rrehfw0 https://t.co/9WmHaWjNbB"
2018-05-23 15:32:01+00:00,livemint,RIL subsidiary invests Rs10 crore in KareXpert Technologies https://t.co/pRkU2LrqUj
